MIXS ID	Structured comment name	class	mixs matching attribute	mixs matching value	ontology id
MIXS:0001199	dietary_claim_use	food-human foods	Definition	These descriptors are used either for foods intended for special dietary use as defined in 21 CFR 105 or for foods that have special characteristics indicated in the name or labeling. This field accepts terms listed under dietary claim or use (http://purl.obolibrary.org/obo/FOODON_03510023). Multiple terms can be separated by one or more pipes, but please consider limiting this list to the most prominent dietary claim or use.	FOODON
MIXS:0001199	dietary_claim_use	food-human foods	Expected value	FOODON:03510023	FOODON
MIXS:0001199	dietary_claim_use	food-human foods	Example	No preservatives [FOODON:03510113]	FOODON
MIXS:0001200	food_additive	food-human foods	Definition	A substance or substances added to food to maintain or improve safety and freshness, to improve or maintain nutritional value, or improve taste, texture and appearance.  This field accepts terms listed under food additive (http://purl.obolibrary.org/obo/FOODON_03412972). Multiple terms can be separated by one or more pipes, but please consider limiting this list to the top 5 ingredients listed in order as on the food label.  See also, https://www.fda.gov/food/food-ingredients-packaging/overview-food-ingredients-additives-colors.	FOODON
MIXS:0001200	food_additive	food-human foods	Expected value	FOODON:03412972	FOODON
MIXS:0001200	food_additive	food-human foods	Example	xanthan gum [FOODON:03413321]	FOODON
MIXS:0001201	food_allergen_label	food-human foods	Definition	A label indication that the product contains a recognized allergen. This field accepts terms listed under dietary claim or use (http://purl.obolibrary.org/obo/FOODON_03510213).	FOODON
MIXS:0001201	food_allergen_label	food-human foods	Expected value	FOODON:03510213	FOODON
MIXS:0001201	food_allergen_label	food-human foods	Example	food allergen labelling about crustaceans and products thereof [FOODON:03510215]	FOODON
MIXS:0001131	food_contact_surf	food-human foods	Definition	The specific container or coating materials in direct contact with the food. Multiple values can be assigned.  This field accepts terms listed under food contact surface (http://purl.obolibrary.org/obo/FOODON_03500010).	FOODON
MIXS:0001131	food_contact_surf	food-human foods	Expected value	FOODON:03500010	FOODON
MIXS:0001131	food_contact_surf	food-human foods	Example	cellulose acetate [FOODON:03500034]	FOODON
MIXS:0001132	food_contain_wrap	food-human foods	Definition	Type of container or wrapping defined by the main container material, the container form, and the material of the liner lids or ends. Also type of container or wrapping by form; prefer description by material first, then by form. This field accepts terms listed under food container or wrapping (http://purl.obolibrary.org/obo/FOODON_03490100).	FOODON
MIXS:0001132	food_contain_wrap	food-human foods	Expected value	FOODON:03490100	FOODON
MIXS:0001132	food_contain_wrap	food-human foods	Example	Plastic shrink-pack [FOODON:03490137]	FOODON
MIXS:0001202	food_cooking_proc	food-human foods	Definition	The transformation of raw food by the application of heat. This field accepts terms listed under food cooking (http://purl.obolibrary.org/obo/FOODON_03450002).	FOODON
MIXS:0001202	food_cooking_proc	food-human foods	Expected value	FOODON:03450002	FOODON
MIXS:0001202	food_cooking_proc	food-human foods	Example	food blanching [FOODON:03470175]	FOODON
MIXS:0001203	food_dis_point	food-human foods	Definition	A reference to a place on the Earth, by its name or by its geographical location that refers to a distribution point along the food chain. This field accepts terms listed under geographic location (http://purl.obolibrary.org/obo/GAZ_00000448). Reference: Adam Diamond, James Barham. Moving Food Along the Value Chain: Innovations in Regional Food Distribution. U.S. Dept. of Agriculture, Agricultural Marketing Service. Washington, DC. March 2012. http://dx.doi.org/10.9752/MS045.03-2012.	GAZ
MIXS:0001205	food_ingredient	food-human foods	Definition	In this field, please list individual ingredients for multi-component food [FOODON:00002501] and simple foods that is not captured in food_type.  Please use terms that are present in FoodOn.  Multiple terms can be separated by one or more pipes |, but please consider limiting this list to the top 5 ingredients listed in order as on the food label.  See also, https://www.fda.gov/food/food-ingredients-packaging/overview-food-ingredients-additives-colors.	FOODON
MIXS:0001205	food_ingredient	food-human foods	Expected value	FOODON	FOODON
MIXS:0001205	food_ingredient	food-human foods	Example	bean (whole) [FOODON:00002753]	FOODON
MIXS:0001206	food_name_status	food-human foods	Definition	A datum indicating that use of a food product name is regulated in some legal jurisdiction. This field accepts terms listed under food product name legal status (http://purl.obolibrary.org/obo/FOODON_03530087).	FOODON
MIXS:0001206	food_name_status	food-human foods	Expected value	FOODON:03530087	FOODON
MIXS:0001206	food_name_status	food-human foods	Example	protected geographic indication [FOODON:03530256]	FOODON
MIXS:0001207	food_origin	food-human foods	Definition	A reference to a place on the Earth, by its name or by its geographical location that describes the origin of the food commodity, either in terms of its cultivation or production. This field accepts terms listed under geographic location (http://purl.obolibrary.org/obo/GAZ_00000448).	GAZ
MIXS:0001209	food_pack_integrity	food-human foods	Definition	A term label and term id to describe the state of the packing material and text to explain the exact condition.  This field accepts terms listed under food packing medium integrity (http://purl.obolibrary.org/obo/FOODON_03530218).	FOODON
MIXS:0001209	food_pack_integrity	food-human foods	Expected value	FOODON:03530218	FOODON
MIXS:0001209	food_pack_integrity	food-human foods	Example	food packing medium compromised [FOODON:00002517]	FOODON
MIXS:0001134	food_pack_medium	food-human foods	Definition	The medium in which the food is packed for preservation and handling or the medium surrounding homemade foods, e.g., peaches cooked in sugar syrup. The packing medium may provide a controlled environment for the food. It may also serve to improve palatability and consumer appeal.  This includes edible packing media (e.g. fruit juice), gas other than air (e.g. carbon dioxide), vacuum packed, or packed with aerosol propellant. This field accepts terms under food packing medium (http://purl.obolibrary.org/obo/FOODON_03480020). Multiple terms may apply and can be separated by pipes.	FOODON
MIXS:0001134	food_pack_medium	food-human foods	Expected value	FOODON:03480020	FOODON
MIXS:0001134	food_pack_medium	food-human foods	Example	vacuum-packed[FOODON:03480027]	FOODON
MIXS:0001135	food_preserv_proc	food-human foods	Definition	The methods contributing to the prevention or retardation of microbial, enzymatic or oxidative spoilage and thus to the extension of shelf life. This field accepts terms listed under food preservation process (http://purl.obolibrary.org/obo/FOODON_03470107).	FOODON
MIXS:0001135	food_preserv_proc	food-human foods	Expected value	FOODON:03470107	FOODON
MIXS:0001135	food_preserv_proc	food-human foods	Example	food slow freezing [FOODON:03470128]	FOODON
MIXS:0001210	food_prior_contact	food-human foods	Definition	The material the food contacted (e.g., was processed in) prior to packaging. This field accepts terms listed under material of contact prior to food packaging (http://purl.obolibrary.org/obo/FOODON_03530077). If the proper descriptor is not listed please use text to describe the material of contact prior to food packaging.	FOODON
MIXS:0001210	food_prior_contact	food-human foods	Expected value	FOODON:03530077	FOODON
MIXS:0001210	food_prior_contact	food-human foods	Example	processed in stainless steel container [FOODON:03530081]	FOODON
MIXS:0001211	food_prod	food-human foods	Definition	Descriptors of the food production system or of the agricultural environment and growing conditions related to the farm production system, such as wild caught, organic, free-range, industrial, dairy, beef,  domestic or cultivated food production. This field accepts terms listed under food production (http://purl.obolibrary.org/obo/FOODON_03530206). Multiple terms may apply and can be separated by pipes.	FOODON
MIXS:0001211	food_prod	food-human foods	Expected value	FOODON:03530206	FOODON
MIXS:0001211	food_prod	food-human foods	Example	organic plant cultivation [FOODON:03530253]	FOODON
MIXS:0001213	food_product_qual	food-human foods	Definition	"Descriptors for describing food visually or via other senses, which is useful for tasks like food inspection where little prior knowledge of how the food came to be is available. Some terms like ""food (frozen)"" are both a quality descriptor and the output of a process. This field accepts terms listed under food product by quality (http://purl.obolibrary.org/obo/FOODON_00002454)."	FOODON
MIXS:0001213	food_product_qual	food-human foods	Expected value	FOODON:00002454	FOODON
MIXS:0001213	food_product_qual	food-human foods	Example	raw [FOODON:03311126]	FOODON
MIXS:0001139	food_source	food-human foods	Expected value	FOODON term	FOODON
MIXS:0001139	food_source	food-human foods	Example	giant tiger prawn [FOODON:03412612]	FOODON
MIXS:0001137	food_trav_mode	food-human foods	Definition	A descriptor for the method of movement of food commodity along the food distribution system.  This field accepts terms listed under travel mode (http://purl.obolibrary.org/obo/GENEPIO_0001064). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes.	GENEPIO
MIXS:0001137	food_trav_mode	food-human foods	Expected value	GENEPIO:0001064	GENEPIO
MIXS:0001137	food_trav_mode	food-human foods	Example	train travel [GENEPIO:0001060]	GENEPIO
MIXS:0001138	food_trav_vehic	food-human foods	Definition	A descriptor for the mobile machine which is used to transport food commodities along the food distribution system.  This field accepts terms listed under vehicle (http://purl.obolibrary.org/obo/ENVO_01000604). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes.	ENVO
MIXS:0001138	food_trav_vehic	food-human foods	Expected value	ENVO:01000604	ENVO
MIXS:0001138	food_trav_vehic	food-human foods	Example	aircraft [ENVO:01001488]|car [ENVO:01000605]	ENVO
MIXS:0001140	food_treat_proc	food-human foods	Definition	Used to specifically characterize a food product based on the treatment or processes applied to the product or any indexed ingredient. The processes include adding, substituting or removing components or modifying the food or component, e.g., through fermentation. Multiple values can be assigned. This fields accepts terms listed under food treatment process (http://purl.obolibrary.org/obo/FOODON_03460111).	FOODON
MIXS:0001140	food_treat_proc	food-human foods	Expected value	FOODON:03460111	FOODON
MIXS:0001140	food_treat_proc	food-human foods	Example	gluten removal process [FOODON:03460750]	FOODON
MIXS:0001215	HACCP_term	food-human foods	Definition	Hazard Analysis Critical Control Points (HACCP) food safety terms; This field accepts terms listed under HACCP guide food safety term (http://purl.obolibrary.org/obo/FOODON_03530221).	FOODON
MIXS:0001215	HACCP_term	food-human foods	Expected value	FOODON:03530221	FOODON
MIXS:0001215	HACCP_term	food-human foods	Example	tetrodotoxic poisoning [FOODON:03530249]	FOODON
MIXS:0001144	intended_consumer	food-human foods	Definition	Food consumer type, human or animal, for which the food product is produced and marketed. This field accepts terms listed under food consumer group (http://purl.obolibrary.org/obo/FOODON_03510136) or NCBI taxid.	FOODON
MIXS:0001144	intended_consumer	food-human foods	Expected value	FOODON_03510136 or NCBI taxid	FOODON
MIXS:0001144	intended_consumer	food-human foods	Example	9606 o rsenior as food consumer [FOODON:03510254] 	FOODON
MIXS:0001216	microb_cult_med	food-human foods	Definition	A culture medium used to select for, grow, and maintain prokaryotic microorganisms. Can be in either liquid (broth) or solidified (e.g. with agar) forms. This field accepts terms listed under microbiological culture medium (http://purl.obolibrary.org/obo/MICRO_0000067). If the proper descriptor is not listed please use text to describe the culture medium.	MICRO
MIXS:0001216	microb_cult_med	food-human foods	Expected value	MICRO:0000067	MICRO
MIXS:0001216	microb_cult_med	food-human foods	Example	brain heart infusion agar [MICRO:0000566]	MICRO
MIXS:0001217	microb_start	food-human foods	Definition	Any type of microorganisms used in food production.  This field accepts terms listed under live organisms for food production (http://purl.obolibrary.org/obo/FOODON_0344453).	FOODON
MIXS:0001217	microb_start	food-human foods	Expected value	FOODON:03544453	FOODON
MIXS:0001217	microb_start	food-human foods	Example	starter cultures [FOODON:03544454]	FOODON
MIXS:0001222	microb_start_taxID	food-human foods	Expected value	NCIT:C14250 or NCBI taxid	NCIT
MIXS:0001222	microb_start_taxID	food-human foods	Example	Lactobacillus rhamnosus [NCIT:C123495]	NCIT
MIXS:0001149	part_plant_animal	food-human foods	Definition	The anatomical part of the organism being involved in food production or consumption; e.g., a carrot is the root of the plant (root vegetable). This field accepts terms listed under part of plant or animal (http://purl.obolibrary.org/obo/FOODON_03420116).	FOODON
